timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778504068776,72,POST Login-0,302,,Calendar Day Users 1-7,,true,,400,455,8,8,http://localhost:8080/login,72,0,0
1778504068849,4,POST Login-1,302,,Calendar Day Users 1-7,,true,,356,292,8,8,http://localhost:8080/,4,0,0
1778504068854,18,POST Login-2,200,,Calendar Day Users 1-7,text,true,,36848,301,8,8,http://localhost:8080/dashboard,14,0,0
1778504068778,98,POST Login,200,,Calendar Day Users 1-8,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,73,0,0
1778504068778,73,POST Login-0,302,,Calendar Day Users 1-8,,true,,400,455,8,8,http://localhost:8080/login,73,0,0
1778504068851,3,POST Login-1,302,,Calendar Day Users 1-8,,true,,356,292,8,8,http://localhost:8080/,3,0,0
1778504068855,21,POST Login-2,200,,Calendar Day Users 1-8,text,true,,36848,301,8,8,http://localhost:8080/dashboard,15,0,0
1778504068790,99,POST Login,200,,Calendar Day Users 1-6,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,71,0,0
1778504068790,71,POST Login-0,302,,Calendar Day Users 1-6,,true,,400,455,8,8,http://localhost:8080/login,71,0,0
1778504068861,4,POST Login-1,302,,Calendar Day Users 1-6,,true,,356,292,8,8,http://localhost:8080/,4,0,0
1778504068866,23,POST Login-2,200,,Calendar Day Users 1-6,text,true,,36848,301,8,8,http://localhost:8080/dashboard,18,0,0
1778504068798,98,POST Login,200,,Calendar Day Users 1-5,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,73,0,0
1778504068798,73,POST Login-0,302,,Calendar Day Users 1-5,,true,,400,455,8,8,http://localhost:8080/login,73,0,0
1778504068872,3,POST Login-1,302,,Calendar Day Users 1-5,,true,,356,292,8,8,http://localhost:8080/,3,0,0
1778504068875,21,POST Login-2,200,,Calendar Day Users 1-5,text,true,,36848,301,8,8,http://localhost:8080/dashboard,16,0,0
1778504068796,101,POST Login,200,,Calendar Day Users 1-3,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,75,0,0
1778504068796,75,POST Login-0,302,,Calendar Day Users 1-3,,true,,400,455,8,8,http://localhost:8080/login,75,0,0
1778504068872,3,POST Login-1,302,,Calendar Day Users 1-3,,true,,356,292,8,8,http://localhost:8080/,3,0,0
1778504068875,22,POST Login-2,200,,Calendar Day Users 1-3,text,true,,36848,301,8,8,http://localhost:8080/dashboard,17,0,0
1778504068796,103,POST Login,200,,Calendar Day Users 1-1,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,75,0,0
1778504068796,75,POST Login-0,302,,Calendar Day Users 1-1,,true,,400,455,8,8,http://localhost:8080/login,75,0,0
1778504068872,3,POST Login-1,302,,Calendar Day Users 1-1,,true,,356,292,8,8,http://localhost:8080/,3,0,0
1778504068875,24,POST Login-2,200,,Calendar Day Users 1-1,text,true,,36848,301,8,8,http://localhost:8080/dashboard,16,0,0
1778504068803,97,POST Login,200,,Calendar Day Users 1-4,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,74,0,0
1778504068803,74,POST Login-0,302,,Calendar Day Users 1-4,,true,,400,455,8,8,http://localhost:8080/login,74,0,0
1778504068877,3,POST Login-1,302,,Calendar Day Users 1-4,,true,,356,292,8,8,http://localhost:8080/,3,0,0
1778504068880,20,POST Login-2,200,,Calendar Day Users 1-4,text,true,,36848,301,8,8,http://localhost:8080/dashboard,15,0,0
1778504068877,55,GET Calendar Day,200,,Calendar Day Users 1-8,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,40,0,0
1778504068872,60,GET Calendar Day,200,,Calendar Day Users 1-7,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,42,0,0
1778504068823,128,POST Login,200,,Calendar Day Users 1-2,text,true,,37604,1048,8,8,http://localhost:8080/dashboard,87,0,0
1778504068823,87,POST Login-0,302,,Calendar Day Users 1-2,,true,,400,455,8,8,http://localhost:8080/login,87,0,0
1778504068910,6,POST Login-1,302,,Calendar Day Users 1-2,,true,,356,292,8,8,http://localhost:8080/,6,0,0
1778504068916,35,POST Login-2,200,,Calendar Day Users 1-2,text,true,,36848,301,8,8,http://localhost:8080/dashboard,15,0,0
1778504068933,29,GET Login Page,200,,Calendar Day Users 1-8,text,true,,21823,244,9,9,http://localhost:8080/login,28,0,0
1778504068933,30,GET Login Page,200,,Calendar Day Users 1-7,text,true,,21823,244,9,9,http://localhost:8080/login,28,0,0
1778504068890,75,GET Calendar Day,200,,Calendar Day Users 1-6,text,true,,88919,315,9,9,http://localhost:8080/calendar/day/2026-01-20,42,0,0
1778504068898,68,GET Calendar Day,200,,Calendar Day Users 1-3,text,true,,88919,315,9,9,http://localhost:8080/calendar/day/2026-01-20,53,0,0
1778504068897,71,GET Calendar Day,200,,Calendar Day Users 1-5,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,54,0,0
1778504068900,72,GET Calendar Day,200,,Calendar Day Users 1-1,text,true,,88919,315,8,8,http://localhost:8080/calendar/day/2026-01-20,54,0,0
1778504068901,73,GET Calendar Day,200,,Calendar Day Users 1-4,text,true,,88919,315,7,7,http://localhost:8080/calendar/day/2026-01-20,59,0,0
1778504068961,15,GET Login Page,200,,Calendar Day Users 1-9,text,true,,21823,244,6,6,http://localhost:8080/login,14,0,1
1778504068966,13,GET Login Page,200,,Calendar Day Users 1-6,text,true,,21823,244,6,6,http://localhost:8080/login,12,0,0
1778504068969,12,GET Login Page,200,,Calendar Day Users 1-5,text,true,,21823,244,6,6,http://localhost:8080/login,11,0,0
1778504068952,43,GET Calendar Day,200,,Calendar Day Users 1-2,text,true,,88919,315,6,6,http://localhost:8080/calendar/day/2026-01-20,33,0,0
1778504068963,96,POST Login,200,,Calendar Day Users 1-8,text,true,,37604,1048,5,5,http://localhost:8080/dashboard,73,0,0
